201	68	187
202	12	130
203	74	139
204	12	161
205	50	119
206	68	196
207	20	119
208	22	161
209	80	136
210	96	174
211	48	175
212	45	194
213	52	135
214	47	136
215	35	131
216	85	101
217	66	121
218	87	189
219	87	147
220	95	178
221	78	133
222	34	150
223	34	177
224	29	165
225	53	196
226	99	130
227	86	103
228	70	187
229	94	116
230	55	114
231	64	166
232	6	185
233	87	153
234	41	188
235	57	162
236	89	127
237	27	151
238	43	181
239	96	111
240	86	167
241	88	170
242	72	188
243	28	111
244	23	173
245	49	121
246	97	157
247	46	162
248	74	162
249	33	165
250	73	195
251	77	105
252	55	178
253	81	195
254	98	128
255	49	174
256	100	142
257	4	178
258	51	177
259	14	113
260	43	111
261	99	125
262	62	156
263	70	103
264	32	130
265	86	112
266	40	137
267	7	189
268	4	137
269	65	126
270	58	125
271	71	185
272	34	180
273	20	142
274	62	174
275	2	147
276	13	102
277	57	196
278	21	173
279	51	123
280	63	125
281	8	199
282	51	146
283	76	118
284	89	155
285	46	133
286	8	200
287	56	171
288	22	180
289	63	160
290	58	178
291	23	121
292	76	188
293	7	140
294	55	136
295	10	177
296	47	115
297	55	173
298	36	185
299	77	127
300	63	195
301	99	150
302	25	159
303	10	108
304	2	188
305	87	194
306	64	154
307	53	130
308	70	146
309	89	148
310	11	190
311	72	172
312	92	200
313	89	180
314	3	121
315	73	156
316	12	189
317	97	136
318	95	188
319	91	149
320	80	101
321	100	105
322	95	126
323	26	160
324	74	110
325	64	149
326	86	108
327	8	121
328	58	187
329	11	165
330	58	187
331	65	135
332	25	166
333	85	195
334	9	183
335	81	156
336	70	131
337	67	116
338	3	135
339	71	151
340	82	167
341	21	129
342	68	198
343	45	157
344	38	143
345	10	126
346	62	152
347	92	103
348	100	127
349	22	166
350	44	154
351	67	197
352	41	151
353	51	124
354	11	200
355	95	102
356	60	183
357	48	137
358	54	141
359	22	157
360	33	140
361	32	200
362	50	165
363	96	144
364	12	155
365	44	197
366	45	199
367	59	171
368	87	164
369	93	198
370	31	135
371	25	198
372	18	200
373	63	135
374	48	101
375	58	134
376	45	176
377	42	147
378	31	194
379	49	115
380	36	135
381	58	196
382	82	134
383	14	129
384	83	177
385	24	128
386	90	195
387	51	173
388	70	149
389	44	115
390	99	133
391	87	126
392	12	122
393	75	115
394	6	102
395	39	124
396	27	102
397	65	172
398	33	177
399	27	147
400	8	192
401	81	180
402	49	169
403	17	167
404	40	188
405	67	153
406	93	181
407	82	106
408	63	180
409	61	147
410	5	197
411	59	172
412	72	148
413	90	188
414	75	109
415	56	125
416	8	130
417	49	126
418	72	165
419	93	105
420	95	114
421	68	188
422	27	133
423	83	122
424	2	197
425	34	194
426	94	174
427	8	189
428	77	159
429	6	187
430	29	103
431	81	108
432	25	166
433	29	193
434	74	131
435	22	189
436	10	101
437	28	187
438	7	119
439	29	106
440	4	113
441	40	114
442	25	190
443	19	147
444	90	122
445	46	125
446	55	198
447	21	185
448	10	161
449	84	104
450	46	197
451	90	175
452	82	174
453	42	164
454	78	176
455	22	186
456	49	150
457	9	185
458	58	139
459	39	161
460	40	128
461	61	175
462	80	191
463	19	192
464	85	189
465	20	188
466	46	105
467	72	125
468	67	110
469	4	147
470	38	172
471	59	136
472	10	161
473	35	112
474	81	108
475	76	195
476	36	175
477	27	173
478	15	185
479	99	135
480	71	103
481	14	175
482	50	105
483	99	128
484	42	160
485	42	198
486	78	116
487	51	170
488	82	143
489	66	152
490	15	121
491	10	185
492	2	131
493	48	168
494	97	140
495	55	113
496	94	153
497	42	120
498	73	145
499	99	192
500	62	173
501	37	199
502	35	189
503	86	129
504	71	115
505	48	132
506	36	163
507	29	132
508	54	112
509	1	187
510	83	125
511	10	173
512	25	137
513	87	187
514	17	148
515	2	130
516	87	172
517	80	189
518	44	128
519	96	126
520	74	169
521	36	114
522	68	167
523	6	131
524	52	147
525	96	153
526	43	106
527	14	112
528	66	164
529	20	114
530	43	182
531	56	135
532	90	165
533	69	124
534	42	103
535	42	191
536	3	172
537	86	165
538	33	158
539	25	103
540	74	161
541	97	112
542	7	156
543	48	161
544	55	102
545	39	119
546	73	120
547	50	119
548	82	168
549	78	159
550	76	189
551	91	120
552	3	184
553	65	146
554	25	175
555	24	106
556	66	171
557	7	104
558	89	114
559	76	190
560	98	151
561	13	137
562	1	182
563	93	124
564	98	161
565	65	136
566	96	137
567	97	164
568	59	198
569	34	163
570	68	135
571	32	116
572	28	145
573	81	112
574	79	151
575	6	113
576	57	140
577	54	149
578	70	129
579	88	199
580	28	195
581	56	161
582	42	193
583	48	125
584	100	200
585	57	140
586	3	163
587	35	121
588	3	184
589	54	174
590	76	115
591	22	184
592	79	107
593	35	118
594	86	133
595	15	107
596	98	184
597	22	153
598	69	164
599	63	159
600	19	147
601	22	153
602	58	188
603	47	199
604	95	140
605	86	132
606	7	187
607	96	178
608	30	187
609	37	156
610	22	173
611	98	112
612	91	137
613	25	166
614	26	140
615	44	195
616	81	146
617	78	105
618	100	128
619	19	141
620	50	180
621	28	147
622	3	185
623	35	151
624	50	136
625	80	200
626	42	168
627	15	189
628	100	163
629	19	151
630	34	117
631	92	146
632	27	198
633	58	101
634	10	157
635	66	103
636	92	174
637	28	109
638	93	185
639	2	151
640	73	140
641	76	146
642	35	137
643	94	148
644	33	122
645	38	130
646	7	166
647	61	160
648	36	165
649	31	187
650	30	180
651	82	129
652	44	199
653	68	158
654	12	199
655	51	169
656	32	109
657	4	164
658	54	162
659	80	165
660	72	116
661	71	113
662	35	124
663	13	191
664	7	174
665	36	149
666	11	139
667	48	129
668	49	108
669	82	153
670	49	193
671	56	157
672	63	157
673	78	193
674	57	118
675	42	181
676	20	102
677	46	111
678	5	122
679	87	127
680	87	162
681	90	150
682	86	141
683	15	176
684	31	106
685	10	176
686	63	158
687	6	105
688	81	163
689	70	116
690	42	150
691	61	124
692	48	116
693	31	173
694	8	134
695	53	118
696	5	185
697	15	171
698	71	131
699	58	105
700	26	151
