11401	9716	10259
11402	9816	10661
11403	8884	10282
11404	8942	10320
11405	9389	10729
11406	9440	10895
11407	9246	11090
11408	9536	10388
11409	9670	10913
11410	9287	10480
11411	8836	10686
11412	9392	10598
11413	9538	11176
11414	9707	10514
11415	9068	10553
11416	8748	10054
11417	8916	10239
11418	8852	10609
11419	9025	11391
11420	9465	10798
11421	9900	10361
11422	9045	10877
11423	9147	10558
11424	9258	10463
11425	9561	11001
11426	8890	10315
11427	9081	10866
11428	9327	10181
11429	9166	10719
11430	9136	10029
11431	8692	10880
11432	9241	10052
11433	8896	10776
11434	9588	10339
11435	8690	10684
11436	9562	10448
11437	8897	11092
11438	9206	10708
11439	9333	10868
11440	9511	10633
11441	8774	10959
11442	8821	10076
11443	9266	10919
11444	9273	10885
11445	9368	10195
11446	9735	10506
11447	8776	10890
11448	9468	11140
11449	8756	11102
11450	9876	10068
11451	9038	11359
11452	9608	10107
11453	9586	10337
11454	9525	10293
11455	8753	11275
11456	9003	11171
11457	9515	11233
11458	9425	10486
11459	9902	10927
11460	9079	11131
11461	8676	11271
11462	9749	11144
11463	9157	10999
11464	9232	10931
11465	8888	10874
11466	9289	11103
11467	9046	10545
11468	9063	10787
11469	9103	10888
11470	9395	10192
11471	8782	10231
11472	9644	10530
11473	8794	11209
11474	9646	11230
11475	8994	11331
11476	9385	10845
11477	8606	11185
11478	9299	10667
11479	9087	10337
11480	9430	10218
11481	9747	10832
11482	8830	10552
11483	9172	10927
11484	9260	11316
11485	8603	10144
11486	9838	10242
11487	8843	10510
11488	8682	10088
11489	9136	10633
11490	9357	11065
11491	9335	10306
11492	8861	10907
11493	9821	10218
11494	9300	10709
11495	9509	11119
11496	9385	10300
11497	9376	10320
11498	9051	10887
11499	9656	10427
11500	9902	10276
11501	8624	10513
11502	9475	10317
11503	8775	10554
11504	9503	10672
11505	9556	10531
11506	9618	10327
11507	8619	10466
11508	9016	10822
11509	9095	10333
11510	9063	11308
11511	8952	10693
11512	9668	10488
11513	9009	10963
11514	9644	10093
11515	9039	10807
11516	8872	10673
11517	8612	10346
11518	9015	10339
11519	8928	10746
11520	9202	10907
11521	9541	11195
11522	9805	10187
11523	9491	11087
11524	9059	10462
11525	8750	10581
11526	9676	10189
11527	9980	10631
11528	9547	10411
11529	9707	10030
11530	9995	10356
11531	8994	11162
11532	8901	10935
11533	9769	10957
11534	9454	10554
11535	9715	10042
11536	9098	10680
11537	9762	11027
11538	9359	10834
11539	9520	11078
11540	9203	11235
11541	9258	11380
11542	8859	10165
11543	9193	10276
11544	9873	10766
11545	9677	10968
11546	8752	10651
11547	9745	10273
11548	8986	10776
11549	8891	11107
11550	9541	10651
11551	9588	11039
11552	9314	11205
11553	8955	11119
11554	9440	10150
11555	9960	10625
11556	9210	10545
11557	8703	11171
11558	9601	10946
11559	9649	11370
11560	9868	10805
11561	9202	11169
11562	8955	10645
11563	8927	11079
11564	9181	10937
11565	9416	10122
11566	9865	10394
11567	9940	11340
11568	9304	10107
11569	9715	10065
11570	9028	10123
11571	8851	10293
11572	9150	10603
11573	9801	11004
11574	8863	10899
11575	9029	10530
11576	9453	10593
11577	8948	10290
11578	9184	11338
11579	9173	10624
11580	9785	11348
11581	8601	10415
11582	9622	10110
11583	9480	11353
11584	9968	10067
11585	9342	11235
11586	9123	10349
11587	9855	10925
11588	9155	10093
11589	9979	10387
11590	9765	10141
11591	9892	11279
11592	9153	10339
11593	9854	10251
11594	9664	10125
11595	9901	10119
11596	9317	10989
11597	9015	11122
11598	9205	11117
11599	8780	10784
11600	9032	10188
11601	9607	11178
11602	9924	11063
11603	8726	10471
11604	9241	10641
11605	9592	10175
11606	9020	10348
11607	8979	10542
11608	9302	10112
11609	9432	10593
11610	8814	10951
11611	9304	10972
11612	9955	10049
11613	8884	10669
11614	9835	10043
11615	8799	10658
11616	9931	10582
11617	9419	10803
11618	8670	10678
11619	9860	10929
11620	9675	11003
11621	9714	10864
11622	9991	10712
11623	9886	10977
11624	8898	10335
11625	9644	11334
11626	8700	10851
11627	8605	10343
11628	9570	10937
11629	9808	11094
11630	9360	10824
11631	9919	10757
11632	9253	10062
11633	8670	10902
11634	9496	10151
11635	8854	10016
11636	9978	10191
11637	9369	10408
11638	9801	11155
11639	8602	10886
11640	9749	10544
11641	8633	10917
11642	9664	10654
11643	9735	10525
11644	8617	10267
11645	9919	10480
11646	9692	10661
11647	9803	10413
11648	8913	10476
11649	9313	10209
11650	8715	11135
11651	9376	10602
11652	9405	11057
11653	9997	10338
11654	9206	10410
11655	9169	10174
11656	9830	10573
11657	9045	10357
11658	8703	10243
11659	8957	11039
11660	8958	11084
11661	9618	10498
11662	9142	10441
11663	9180	10528
11664	9541	10097
11665	9315	11307
11666	9256	10024
11667	9521	11271
11668	9911	11175
11669	9085	11251
11670	8845	10362
11671	8697	11365
11672	9655	11067
11673	9788	10534
11674	9645	10810
11675	8809	10565
11676	8785	10219
11677	9713	10754
11678	9347	10855
11679	9291	10915
11680	8721	10802
11681	8743	10811
11682	9379	10451
11683	9931	10811
11684	9677	10215
11685	9617	10395
11686	9295	11128
11687	9222	10657
11688	9015	10111
11689	8652	11092
11690	8849	10585
11691	8883	10319
11692	9607	10556
11693	9644	11310
11694	9719	10098
11695	8903	11285
11696	9513	10733
11697	9701	10193
11698	8880	10173
11699	8671	10476
11700	8696	10035
11701	8985	10347
11702	8632	10802
11703	9285	10850
11704	9599	10697
11705	8857	10120
11706	9947	10575
11707	8642	10714
11708	9723	11060
11709	8757	11003
11710	9936	10980
11711	8826	10085
11712	9577	10436
11713	9599	11214
11714	9114	11133
11715	9937	10079
11716	9565	11163
11717	9442	11068
11718	8623	10070
11719	9958	10135
11720	9162	10217
11721	9814	10046
11722	9576	10848
11723	9987	10687
11724	9326	10907
11725	9199	10193
11726	8935	11061
11727	9376	10250
11728	9138	10446
11729	9875	10196
11730	9623	10126
11731	9089	11274
11732	8951	10175
11733	9368	10909
11734	9945	10103
11735	9953	10702
11736	8655	11053
11737	9429	11355
11738	9953	10410
11739	9949	10182
11740	9726	10898
11741	8733	11128
11742	9297	10823
11743	9402	11335
11744	9708	10006
11745	9840	10378
11746	9429	10767
11747	9085	10568
11748	9494	10972
11749	9481	10675
11750	9453	10626
11751	8783	10084
11752	9394	11394
11753	9020	10524
11754	8723	11165
11755	9659	11399
11756	8790	11343
11757	9542	10404
11758	9935	10530
11759	9303	10453
11760	9329	11140
11761	9032	10376
11762	9145	10654
11763	9800	11163
11764	8745	10224
11765	9758	10663
11766	9064	11114
11767	8607	10642
11768	8686	11056
11769	9317	11001
11770	9555	10626
11771	9589	10257
11772	8773	10215
11773	9549	10147
11774	8606	10193
11775	9725	10079
11776	9390	10930
11777	9516	11196
11778	9753	10116
11779	9020	10465
11780	9874	11354
11781	9882	10276
11782	8773	10408
11783	8976	10017
11784	9541	11303
11785	9563	11143
11786	9708	10390
11787	8979	10437
11788	8977	10226
11789	8720	10772
11790	9222	11021
11791	8822	11352
11792	8798	10233
11793	9310	10425
11794	8882	10191
